"","iso2c","value","escalado","year"
"537","XQ",1690.85367335294,-0.927578931850747,1991
"538","XQ",1727.85287432971,-0.817666194689126,1992
"539","XQ",1715.60590577527,-0.854048002950227,1993
"540","XQ",1715.69812317991,-0.853774054673228,1994
"541","XQ",1723.17487461761,-0.831563028653757,1995
"542","XQ",1797.66938994888,-0.610263760901218,1996
"543","XQ",1815.84766949412,-0.556261933592544,1997
"544","XQ",1893.19822519778,-0.326478287624093,1998
"545","XQ",1932.28743404696,-0.210356808655044,1999
"546","XQ",1970.13061786394,-0.0979368696718712,2000
"547","XQ",1998.82033699336,-0.0127089329958196,2001
"548","XQ",2039.81919705269,0.109085506091028,2002
"549","XQ",2076.57659793465,0.218279932868509,2003
"550","XQ",2190.14639453719,0.55565930523147,2004
"551","XQ",2261.60119332482,0.767928551883912,2005
"552","XQ",2345.92089589456,1.01841529379795,2006
"553","XQ",2448.27470871588,1.32247558237507,2007
"554","XQ",2493.34855211023,1.45637548753728,2008
"555","XQ",2525.96551362174,1.5532699993911,2009
"556","XQ",2612.72208337266,1.81099589066274,2010
"557","XQ",2524.73454321666,1.5496131818649,2011
"558","XQ",2558.40172355213,1.64962755637825,2012
"559","XQ",2530.0084929828,1.56528039194366,2013
"560","XQ",2520.29438545725,1.53642289991604,2014
"561","XP",973.265718277539,-1.02720429119905,1980
"562","XP",984.183564991504,-1.00714009747437,1981
"563","XP",992.163502325981,-0.992475025433658,1982
"564","XP",986.556067525271,-1.00278004812609,1983
"565","XP",1012.7557526392,-0.954631766562564,1984
"566","XP",1040.09588957488,-0.904387627923481,1985
"567","XP",1052.0511244985,-0.882416981529926,1986
"568","XP",1076.7878215552,-0.83695729567269,1987
"569","XP",1097.48748018329,-0.798916647948861,1988
"570","XP",1115.36636003324,-0.766059865994705,1989
"571","XP",1133.31195126638,-0.733080485679257,1990
"572","XP",1136.42909489872,-0.727351977545238,1991
"573","XP",1156.52650217948,-0.690418112873082,1992
"574","XP",1191.68085934211,-0.625813447607418,1993
"575","XP",1226.80285893102,-0.561268247238503,1994
"576","XP",1260.96057344837,-0.498495154775889,1995
"577","XP",1315.45296362706,-0.398352159393155,1996
"578","XP",1361.50325187584,-0.313723575689102,1997
"579","XP",1380.1075566306,-0.279533649370115,1998
"580","XP",1407.58884013612,-0.22903011964458,1999
"581","XP",1463.48332844033,-0.126310428586547,2000
"582","XP",1492.26093303558,-0.0734245941671342,2001
"583","XP",1543.16742527023,0.0201284432402686,2002
"584","XP",1607.86998724616,0.139035107894897,2003
"585","XP",1708.4118158563,0.323805125236041,2004
"586","XP",1805.36112429157,0.501973014645107,2005
"587","XP",1925.44659783582,0.722659223916546,2006
"588","XP",2064.4531867512,0.978117575922665,2007
"589","XP",2152.17650495167,1.13933046859815,2008
"590","XP",2198.51077216347,1.22448093258474,2009
"591","XP",2344.4986729797,1.49276913997359,2010
"592","XP",2457.14601452949,1.69978597604384,2011
"593","XP",2554.57125966878,1.87882851468369,2012
"594","XP",2656.78518843699,2.06667142197993,2013
"595","XP",2752.29106543312,2.24218665571595,2014
"596","XU",25936.8814293823,-1.62162053453629,1980
"597","XU",26364.5457998076,-1.55607955190608,1981
"598","XU",25582.0264296969,-1.67600323971113,1982
"599","XU",26473.1813982399,-1.53943078627991,1983
"600","XU",28107.1121275842,-1.28902548493478,1984
"601","XU",29048.9284311515,-1.14468901395038,1985
"602","XU",29756.9291637434,-1.0361855544014,1986
"603","XU",30515.5242030172,-0.919928349614934,1987
"604","XU",31513.1995252646,-0.767031298824897,1988
"605","XU",32302.604152131,-0.646052422594908,1989
"606","XU",32490.8329041618,-0.61720574229959,1990
"607","XU",31978.3951952484,-0.695738520107473,1991
"608","XU",32592.3830128069,-0.601642851474279,1992
"609","XU",33052.456979872,-0.531134990709449,1993
"610","XU",33990.3806340467,-0.387395081150009,1994
"611","XU",34514.4805496639,-0.307075031500322,1995
"612","XU",35353.5459828184,-0.178485472063094,1996
"613","XU",36496.5524978174,-0.00331593415824744,1997
"614","XU",37680.8784069981,0.178185937893726,1998
"615","XU",39017.5291234364,0.383032091669922,1999
"616","XU",40206.6872386229,0.5652745153128,2000
"617","XU",40222.4516746349,0.567690467396464,2001
"618","XU",40596.8026030366,0.625060988283156,2002
"619","XU",41344.2228848379,0.739605624438584,2003
"620","XU",42488.9401532517,0.915037340976017,2004
"621","XU",43498.181200198,1.06970687742073,2005
"622","XU",44235.7383234582,1.18273995182979,2006
"623","XU",44603.9285109396,1.23916631874536,2007
"624","XU",44102.563164934,1.16233041726199,2008
"625","XU",42494.9383877591,0.9159565903006,2009
"626","XU",43225.1170240886,1.02785888712516,2010
"627","XU",43621.2700897882,1.08857065783475,2011
"628","XU",44260.1125920991,1.18647538930855,2012
"629","XU",44874.9377014405,1.2806993756834,2013
"630","XU",45592.3711402701,1.39064842873615,2014
"631","OE",18883.2265742995,-1.64579963328942,1980
"632","OE",19109.5138990135,-1.5962642661806,1981
"633","OE",19002.6787029078,-1.61965099659481,1982
"634","OE",19388.0411122833,-1.53529334005138,1983
"635","OE",20134.4104172242,-1.37190956428872,1984
"636","OE",20758.8107164994,-1.23522538152883,1985
"637","OE",21214.5707363759,-1.13545735463364,1986
"638","OE",21786.5360005827,-1.01025144939,1987
"639","OE",22637.2038784094,-0.824036222049774,1988
"640","OE",23330.9039544407,-0.672181989944382,1989
"641","OE",23855.6066503207,-0.557322084749716,1990
"642","OE",23957.0182155336,-0.535122612825028,1991
"643","OE",24231.7560043169,-0.474981209663153,1992
"644","OE",24355.0440055759,-0.447992882278064,1993
"645","OE",24909.2562189755,-0.32667320393709,1994
"646","OE",25388.2221059517,-0.221825302827494,1995
"647","OE",25949.5691086462,-0.0989437853184901,1996
"648","OE",26656.7272965452,0.0558564912142728,1997
"649","OE",27178.2237545627,0.170014535755638,1998
"650","OE",27872.7444331067,0.322048401637552,1999
"651","OE",28771.7227191491,0.518839006141149,2000
"652","OE",28959.4649478174,0.559936669170515,2001
"653","OE",29206.7062012073,0.614058950507275,2002
"654","OE",29579.7325431826,0.695716183471434,2003
"655","OE",30307.8032360156,0.855094306378845,2004
"656","OE",30893.3920557223,0.98328247244451,2005
"657","OE",31584.5230249306,1.13457431489869,2006
"658","OE",32158.1855688367,1.26015176270707,2007
"659","OE",31965.3122404896,1.2179308776564,2008
"660","OE",30610.2806027154,0.921308034525225,2009
"661","OE",31293.7310879454,1.0709185826607,2010
"662","OE",31639.217263154,1.14654714268548,2011
"663","OE",31884.7723278231,1.20030030932523,2012
"664","OE",32099.8876460177,1.24739007129474,2013
"665","OE",32499.9388158757,1.33496316707585,2014
"666","S4",1805.39716879852,-1.18946935298243,1980
"667","S4",1848.44195939242,-1.12135824307482,1981
"668","S4",1822.50469345892,-1.16239958504269,1982
"669","S4",1845.22625544758,-1.12644655136475,1983
"670","S4",1893.44590662444,-1.05014709873181,1984
"671","S4",1876.29147915348,-1.07729108244635,1985
"672","S4",1896.15324262612,-1.04586319683745,1986
"673","S4",1826.21647555988,-1.15652631686915,1987
"674","S4",1943.37552260688,-0.971141915644514,1988
"675","S4",2033.9252784045,-0.827862222930344,1989
"676","S4",2106.72394532431,-0.712670629817889,1990
"677","S4",2165.72795171504,-0.619306756772624,1991
"678","S4",2174.50745513567,-0.605414675659757,1992
"679","S4",2179.55668113449,-0.597425128441405,1993
"680","S4",2204.5855186144,-0.557821221047889,1994
"681","S4",2264.84219109964,-0.462475215510782,1995
"682","S4",2332.51487810485,-0.355394619722985,1996
"683","S4",2473.14942085418,-0.132864212074426,1997
"684","S4",2511.47250699502,-0.0722244018645509,1998
"685","S4",2503.87165729185,-0.084251462569947,1999
"686","S4",2550.39111740727,-0.0106422750922527,2000
"687","S4",2638.01310615122,0.128004720823419,2001
"688","S4",2701.07319939758,0.227786666155875,2002
"689","S4",2776.8868578578,0.347748974082969,2003
"690","S4",2953.96718759681,0.627948683151607,2004
"691","S4",3051.88978501284,0.782894652292596,2005
"692","S4",3151.44431208453,0.940422874445031,2006
"693","S4",3347.52965738872,1.25069481028249,2007
"694","S4",3440.97492986669,1.39855616902717,2008
"695","S4",3317.456981904,1.20310988126099,2009
"696","S4",3412.64251945946,1.35372491552194,2010
"697","S4",3505.05479843222,1.49995173653984,2011
"698","S4",3585.98704373205,1.62801334349928,2012
"699","S4",3647.26567549172,1.72497642695688,2013
"700","S4",3710.58104917527,1.82516231045874,2014
"701","S2",2188.25554225681,-0.864837922400584,1980
"702","S2",2264.369244278,-0.448596528162679,1981
"703","S2",2134.38961375426,-1.15941338761154,1982
"704","S2",2065.0446084161,-1.53863895329688,1983
"705","S2",2162.39932808971,-1.00623725456855,1984
"706","S2",2065.89671806491,-1.5339790392624,1985
"707","S2",2171.33843863916,-0.957352129557625,1986
"708","S2",2056.48665042994,-1.5854396773373,1987
"709","S2",2052.98442516758,-1.6045922226403,1988
"710","S2",2133.04762965981,-1.16675226767763,1989
"711","S2",2198.4254921997,-0.809221732001913,1990
"712","S2",2155.81858572814,-1.04222522129414,1991
"713","S2",2224.12315194674,-0.668689483041254,1992
"714","S2",2236.33251876452,-0.601920376664325,1993
"715","S2",2308.36978738809,-0.207971687627791,1994
"716","S2",2361.41515236732,0.0821163791787098,1995
"717","S2",2407.25590132148,0.332804714536215,1996
"718","S2",2344.44765624886,-0.0106734083829019,1997
"719","S2",2359.94055881644,0.0740523005798051,1998
"720","S2",2447.8803344173,0.554966693560977,1999
"721","S2",2397.94543641561,0.281888771801706,2000
"722","S2",2403.91209452317,0.314518508940758,2001
"723","S2",2430.70553074411,0.461043207554467,2002
"724","S2",2449.93265259666,0.566190162630431,2003
"725","S2",2527.82368205748,0.992151189888982,2004
"726","S2",2546.24325950616,1.09288194394398,2005
"727","S2",2571.83096530878,1.23281289009171,2006
"728","S2",2564.91755234982,1.19500565469829,2007
"729","S2",2573.50271656739,1.24195516088166,2008
"730","S2",2495.28125055191,0.814187082217556,2009
"731","S2",2533.97181902554,1.02577337663846,2010
"732","S2",2517.58565218258,0.936162692204409,2011
"733","S2",2533.30078431856,1.02210370331292,2012
"734","S2",2576.93891565877,1.26074663025831,2013
"735","S2",2661.86502104571,1.72518022860849,2014
"736","S1",2852.22310359629,-0.912353851536309,1980
"737","S1",2863.83211693751,-0.89414822979033,1981
"738","S1",2840.28796745177,-0.931070909372946,1982
"739","S1",2774.37307851685,-1.03444072213012,1983
"740","S1",2792.1046883989,-1.00663345092011,1984
"741","S1",2737.02860593881,-1.09300550468962,1985
"742","S1",2746.82247268359,-1.07764645322287,1986
"743","S1",2697.08484934574,-1.15564656661904,1987
"744","S1",2773.22442313457,-1.03624207981587,1988
"745","S1",2876.22217027301,-0.874717756432383,1989
"746","S1",2927.27975667398,-0.794647635229383,1990
"747","S1",2958.06128038344,-0.746375076576226,1991
"748","S1",2942.12347012684,-0.771369254501803,1992
"749","S1",2967.8083668282,-0.731089387454947,1993
"750","S1",3006.27440201201,-0.670765734958362,1994
"751","S1",3071.45942490811,-0.568540521198318,1995
"752","S1",3146.37899287848,-0.451049286090701,1996
"753","S1",3254.60015742527,-0.2813334343867,1997
"754","S1",3306.8614705965,-0.199375590806205,1998
"755","S1",3355.21788623487,-0.123541530991866,1999
"756","S1",3425.9650748449,-0.0125935531088196,2000
"757","S1",3497.99406147362,0.100364580951769,2001
"758","S1",3586.27325301231,0.238806800109849,2002
"759","S1",3719.38312856546,0.447553915282032,2003
"760","S1",3894.64491954564,0.72240499687901,2004
"761","S1",4009.7136119623,0.902859358276274,2005
"762","S1",4182.88151769682,1.17442674283187,2006
"763","S1",4352.07078326692,1.43975469809508,2007
"764","S1",4419.13806437587,1.54493172869297,2008
"765","S1",4236.75606590157,1.25891451259509,2009
"766","S1",4285.07640517231,1.33469199630914,2010
"767","S1",4343.18522180542,1.42582007969006,2011
"768","S1",4400.2042807434,1.51523917060029,2012
"769","S1",4447.46996714439,1.58936271434066,2013
"770","S1",4499.81715873839,1.67145523517883,2014
"771","8S",301.755507853881,-1.13625591906825,1980
"772","8S",313.465501243744,-1.08760107148422,1981
"773","8S",317.582621883223,-1.07049449673821,1982
"774","8S",331.180332089702,-1.01399621398421,1983
"775","8S",336.959573768852,-0.989983551150964,1984
"776","8S",346.958236707949,-0.948439256022072,1985
"777","8S",355.357063947792,-0.913542254321551,1986
"778","8S",361.916774872445,-0.886286753433688,1987
"779","8S",384.138811550669,-0.793954523039634,1988
"780","8S",396.22415467018,-0.743740102936757,1989
"781","8S",408.616165051567,-0.692251484942487,1990
"782","8S",407.358153406329,-0.697478504533376,1991
"783","8S",421.56662766846,-0.638442506253136,1992
"784","8S",430.888311037247,-0.599711051124602,1993
"785","8S",447.556550521837,-0.530454765094684,1994
"786","8S",469.025889358133,-0.441249982988307,1995
"787","8S",491.28998162865,-0.348743012236599,1996
"788","8S",499.922818658302,-0.312873703355598,1997
"789","8S",517.874360641464,-0.238285314617041,1998
"790","8S",547.711450960918,-0.114312650114888,1999
"791","8S",559.589085795176,-0.0649612548340124,2000
"792","8S",573.698190733397,-0.0063381346100103,2001
"793","8S",584.599517406351,0.0389567148469868,2002
"794","8S",616.159757026563,0.170089038949417,2003
"795","8S",651.609829769823,0.317383561562825,2004
"796","8S",697.429138191173,0.507762103499171,2005
"797","8S",746.02959328364,0.709696268302834,2006
"798","8S",801.024278644204,0.9381983643387,2007
"799","8S",819.761736533388,1.01605222192496,2008
"800","8S",869.496990424309,1.22270145878196,2009
"801","8S",934.803066621196,1.49404722968744,2010
"802","8S",979.834605771197,1.68115260207084,2011
"803","8S",1016.81105312535,1.83478918838801,2012
"804","8S",1068.17058133889,2.04818726078834,2013
"805","8S",1126.46037768587,2.29038049374281,2014
"806","ZG",970.754801378656,1.0779529548251,1980
"807","ZG",959.978221285229,0.949568352501869,1981
"808","ZG",936.601776497732,0.671077816380465,1982
"809","ZG",899.843971540988,0.233171158541514,1983
"810","ZG",898.58579309392,0.21818210466931,1984
"811","ZG",886.982561393742,0.0799493560072152,1985
"812","ZG",863.90093875019,-0.195028876268412,1986
"813","ZG",844.584014947081,-0.4251571320852,1987
"814","ZG",854.269894755161,-0.30976636650555,1988
"815","ZG",856.306937956705,-0.285498465271746,1989
"816","ZG",845.812462763995,-0.410522268048367,1990
"817","ZG",822.790122202216,-0.684794255260407,1991
"818","ZG",789.322484139681,-1.08350417678524,1992
"819","ZG",775.18465707895,-1.25193231346411,1993
"820","ZG",769.305928202088,-1.32196735820733,1994
"821","ZG",772.861028099046,-1.27961439627196,1995
"822","ZG",789.857088083853,-1.07713528107083,1996
"823","ZG",795.529532861925,-1.0095577601208,1997
"824","ZG",791.414305687264,-1.05858368483052,1998
"825","ZG",788.574722169816,-1.09241248742751,1999
"826","ZG",794.487346036894,-1.02197364158952,2000
"827","ZG",802.649432215888,-0.924736282507743,2001
"828","ZG",809.00584775951,-0.849010414496347,2002
"829","ZG",822.001723473305,-0.69418668369372,2003
"830","ZG",875.743697358968,-0.0539425723374156,2004
"831","ZG",896.730956293394,0.196084882457297,2005
"832","ZG",925.898347857459,0.543564689065182,2006
"833","ZG",955.986132944427,0.902009417326723,2007
"834","ZG",972.297342889793,1.09632971041523,2008
"835","ZG",964.899029628403,1.00819140515589,2009
"836","ZG",988.051117416633,1.284009109648,2010
"837","ZG",1001.91213579515,1.44913954220575,2011
"838","ZG",1013.57902846871,1.58813070296893,2012
"839","ZG",1028.84023088803,1.76994194425259,2013
"840","ZG",1044.96333442871,1.96202126982165,2014
"841","ZF",970.688390889564,1.17595069948445,1980
"842","ZF",960.039786399283,1.04430609377698,1981
"843","ZF",936.696910240254,0.755727085059144,1982
"844","ZF",899.95057867429,0.301446307271561,1983
"845","ZF",898.706071538804,0.286060943743344,1984
"846","ZF",886.983831189007,0.141143390437119,1985
"847","ZF",863.925554860744,-0.143917219927226,1986
"848","ZF",844.557339930275,-0.383359019095014,1987
"849","ZF",854.232518102782,-0.26374850892613,1988
"850","ZF",856.192535516171,-0.239517566758932,1989
"851","ZF",845.645033599344,-0.36991228019831,1990
"852","ZF",822.59797425736,-0.654834219271288,1991
"853","ZF",788.929395864846,-1.07106591716737,1992
"854","ZF",774.695174550999,-1.24703812593186,1993
"855","ZF",768.801094355762,-1.3199043746519,1994
"856","ZF",772.343786592023,-1.27610743177444,1995
"857","ZF",789.005572605579,-1.07012417339173,1996
"858","ZF",793.304532441389,-1.01697778476833,1997
"859","ZF",788.665063145,-1.07433376101596,1998
"860","ZF",785.257212697478,-1.11646370667067,1999
"861","ZF",790.721834862686,-1.04890668256149,2000
"862","ZF",796.815320251974,-0.973575264046586,2001
"863","ZF",802.257911639932,-0.906290597971465,2002
"864","ZF",814.650845703566,-0.75308151598755,2003
"865","ZF",865.978041137061,-0.118543120737764,2004
"866","ZF",885.552628362213,0.123449979812969,2005
"867","ZF",914.136162781519,0.47681723293893,2006
"868","ZF",943.065168457732,0.834455414470607,2007
"869","ZF",958.56508974839,1.02607498571751,2008
"870","ZF",952.203884814182,0.947433853336965,2009
"871","ZF",976.193621049409,1.24400974462817,2010
"872","ZF",990.105226869602,1.41599358200597,2011
"873","ZF",1001.39382366279,1.55555016664447,2012
"874","ZF",1017.75124564141,1.7577706894117,2013
"875","ZF",1034.23161004294,1.96151110211413,2014
"876","XT",1401.55294110429,-1.03086543850484,1980
"877","XT",1420.87146772466,-1.01101761031847,1981
"878","XT",1436.63873280205,-0.994818343450205,1982
"879","XT",1420.23902465816,-1.01166738147173,1983
"880","XT",1472.29167486193,-0.958188558878699,1984
"881","XT",1521.65797196835,-0.907469691833614,1985
"882","XT",1543.54284394145,-0.88498520389421,1986
"883","XT",1591.8131031687,-0.835392404687476,1987
"884","XT",1612.58766853723,-0.814048644255647,1988
